choice,pagesubmit,clickcount,prob50,prob48,prob30,prob14,prob12,prob10,prob0,expect,complex,seenfirst,seensecond,alt1,alt2,alt3,alt4,alt5,gender1,age1,age2,age3,age4,education2,education3,education4,education5,ethnicity1,marital_status1,income2,income3,income4,income5,income6,income11,employment1,costop
2,29.716999,1,0,0,.5,0,0,.5,0,20,1,0,1,4,1,2,5,3,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3
1,36.127998,1,.5,0,0,0,0,0,.5,25,1,0,0,3,5,2,1,4,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,3
2,18.479,1,0,0,.5,0,0,.5,0,20,1,0,1,2,1,4,5,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3
2,10.297,2,0,0,.5,0,0,.5,0,20,1,0,0,4,5,3,1,2,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,3
5,44.810001,3,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,2,3,5,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3
4,14.532,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,5,4,1,2,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
0,4.9920001,3,0,0,0,0,1,0,0,12,0,1,0,4,3,1,5,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
0,11.007,4,0,0,0,0,1,0,0,12,0,1,0,3,1,2,4,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
1,10.001,1,.5,0,0,0,0,0,.5,25,1,0,0,3,5,2,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
5,27.660999,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,1,3,2,4,5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3
2,26.174,1,0,0,.5,0,0,.5,0,20,1,0,0,2,5,3,1,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3
1,61.130001,6,.5,0,0,0,0,0,.5,25,1,0,0,3,1,5,4,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3
3,10.479,4,.25,0,.25,0,0,.25,.25,22.5,3,0,0,5,1,4,3,2,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,3
2,61.601002,1,0,0,.5,0,0,.5,0,20,1,0,1,2,1,3,4,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3
5,42.334999,2,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,4,1,5,3,2,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,3
2,25.943001,1,0,0,.5,0,0,.5,0,20,1,0,1,3,1,5,2,4,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3
1,5.2259998,1,.5,0,0,0,0,0,.5,25,1,0,0,2,1,5,4,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3
2,16.007999,1,0,0,.5,0,0,.5,0,20,1,0,1,4,1,2,5,3,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,3
3,32.375,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,3,1,4,2,5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,3
1,10.001,1,.5,0,0,0,0,0,.5,25,1,0,1,1,3,5,4,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,3
3,145.017,10,.25,0,.25,0,0,.25,.25,22.5,3,0,1,4,3,1,2,5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,3
2,46.021,1,0,0,.5,0,0,.5,0,20,1,0,0,3,5,1,4,2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,3
5,106.198,2,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,4,2,1,3,5,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
2,22.073999,1,0,0,.5,0,0,.5,0,20,1,0,0,2,4,3,1,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
0,20.948999,1,0,0,0,0,1,0,0,12,0,1,0,1,3,2,4,5,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,3
2,11.701,1,0,0,.5,0,0,.5,0,20,1,0,0,3,2,4,1,5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3
0,24.704,0,0,0,0,0,1,0,0,12,0,1,0,1,2,4,5,3,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,3
0,4.5250001,0,0,0,0,0,1,0,0,12,0,1,0,2,5,3,1,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
5,30.65,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1,5,2,3,4,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,3
1,32.748001,7,.5,0,0,0,0,0,.5,25,1,0,0,2,3,4,5,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
1,4.1999998,1,.5,0,0,0,0,0,.5,25,1,0,1,1,4,3,5,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3
4,2.8080001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,5,2,3,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
2,24.068001,3,0,0,.5,0,0,.5,0,20,1,0,1,4,1,2,3,5,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,3
4,5.3899999,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,3,4,2,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3
3,2.4170001,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,5,3,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3
0,5.8969998,1,0,0,0,0,1,0,0,12,0,1,0,4,3,1,2,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
2,10.599,10,0,0,.5,0,0,.5,0,20,1,0,0,2,4,5,3,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3
2,40.839001,1,0,0,.5,0,0,.5,0,20,1,0,1,5,1,2,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3
4,11.076,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,3,2,1,4,5,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,3
2,55.101002,1,0,0,.5,0,0,.5,0,20,1,0,0,4,3,2,1,5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,3
0,1.304,1,0,0,0,0,1,0,0,12,0,1,0,1,2,5,3,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3
3,6.1399999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,4,1,5,2,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,3
2,50.500999,1,0,0,.5,0,0,.5,0,20,1,0,0,5,3,4,1,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
2,19.302999,4,0,0,.5,0,0,.5,0,20,1,0,0,5,2,4,3,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3
2,14.675,2,0,0,.5,0,0,.5,0,20,1,0,1,4,1,2,3,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3
2,327.65601,1,0,0,.5,0,0,.5,0,20,1,0,0,5,2,1,3,4,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3
2,32.554001,9,0,0,.5,0,0,.5,0,20,1,0,0,1,4,5,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3
5,51.221001,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1,2,5,3,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3
2,45.701,1,0,0,.5,0,0,.5,0,20,1,0,1,4,1,3,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
5,202.513,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,5,3,1,2,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
0,2.471,0,0,0,0,0,1,0,0,12,0,1,0,1,2,3,4,5,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,3
4,54.377998,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,4,2,1,3,5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3
3,38.715,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,3,4,1,5,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
0,3.691,0,0,0,0,0,1,0,0,12,0,1,0,5,1,3,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3
2,7.3559999,5,0,0,.5,0,0,.5,0,20,1,0,0,1,2,3,5,4,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3
2,20.499001,3,0,0,.5,0,0,.5,0,20,1,0,0,1,2,3,5,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3
5,39.792,13,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,4,1,3,5,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3
0,6.2800002,5,0,0,0,0,1,0,0,12,0,1,0,5,2,1,4,3,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,3
1,22.492001,1,.5,0,0,0,0,0,.5,25,1,0,0,2,4,3,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
3,53.848999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,4,3,2,1,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3
2,72.102997,31,0,0,.5,0,0,.5,0,20,1,0,0,4,3,1,5,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,3
0,12.021,1,0,0,0,0,1,0,0,12,0,1,0,1,5,4,2,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3
3,8.6210003,3,.25,0,.25,0,0,.25,.25,22.5,3,0,0,2,5,4,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
4,6.3969998,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,4,2,1,5,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
0,10.994,1,0,0,0,0,1,0,0,12,0,1,0,1,2,3,4,5,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3
2,29.263,3,0,0,.5,0,0,.5,0,20,1,0,0,1,5,2,3,4,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,3
5,49.160999,2,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,2,1,3,5,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
4,5.9169998,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,2,4,3,1,5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3
2,35.172001,7,0,0,.5,0,0,.5,0,20,1,0,0,5,3,1,4,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
4,11.006,6,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1,4,5,3,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,3
4,7.263,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,3,4,2,1,5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
4,9.5220003,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,2,4,5,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
3,2.2969999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,5,4,1,2,3,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3
3,12.053,3,.25,0,.25,0,0,.25,.25,22.5,3,0,0,4,1,2,5,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,3
0,6.2509999,6,0,0,0,0,1,0,0,12,0,1,0,2,4,5,1,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3
3,9.1070004,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,5,1,3,4,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,3
2,24.34,1,0,0,.5,0,0,.5,0,20,1,0,0,1,3,2,4,5,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,3
5,5.8559999,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,1,5,3,2,4,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,3
2,11.671,2,0,0,.5,0,0,.5,0,20,1,0,0,1,5,4,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3
2,8.5010004,1,0,0,.5,0,0,.5,0,20,1,0,0,3,4,2,5,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3
2,46.785999,2,0,0,.5,0,0,.5,0,20,1,0,0,3,4,5,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3
5,38.037998,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,4,3,5,1,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3
2,23.868999,1,0,0,.5,0,0,.5,0,20,1,0,1,4,1,5,2,3,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,3
0,32.472,2,0,0,0,0,1,0,0,12,0,1,0,4,5,3,1,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,3
5,235.731,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,2,5,1,3,4,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,3
4,7.9089999,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,3,5,1,2,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3
2,38.195,11,0,0,.5,0,0,.5,0,20,1,0,0,1,5,2,3,4,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,3
1,7.9559999,2,.5,0,0,0,0,0,.5,25,1,0,1,1,5,3,2,4,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,3
2,9.1569996,3,0,0,.5,0,0,.5,0,20,1,0,0,2,4,1,3,5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
2,31.407,14,0,0,.5,0,0,.5,0,20,1,0,0,4,5,2,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
0,9.2040005,1,0,0,0,0,1,0,0,12,0,1,0,3,4,2,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
2,21.712,4,0,0,.5,0,0,.5,0,20,1,0,0,4,5,3,1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3
0,15.958,6,0,0,0,0,1,0,0,12,0,1,0,2,3,1,5,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
1,27.393,14,.5,0,0,0,0,0,.5,25,1,0,0,2,1,3,4,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3
2,10.164,1,0,0,.5,0,0,.5,0,20,1,0,1,3,1,2,5,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
2,9.302,5,0,0,.5,0,0,.5,0,20,1,0,0,2,3,4,1,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3
5,44.500999,14,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,1,3,4,2,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
2,46.382,1,0,0,.5,0,0,.5,0,20,1,0,0,1,3,2,5,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
2,13.41,1,0,0,.5,0,0,.5,0,20,1,0,0,1,5,2,3,4,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,3
0,11.201,2,0,0,0,0,1,0,0,12,0,1,0,5,2,3,1,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3
1,9.5869999,5,.5,0,0,0,0,0,.5,25,1,0,0,2,3,4,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3
3,8.9350004,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,2,4,5,3,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,3
3,8.4840002,2,.25,0,.25,0,0,.25,.25,22.5,3,0,1,5,2,1,3,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3
1,9.9829998,1,.5,0,0,0,0,0,.5,25,1,0,1,1,3,2,5,4,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3
5,12.864,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,2,5,1,4,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
5,2.5810001,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,1,3,4,2,5,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3
1,12.164,11,.5,0,0,0,0,0,.5,25,1,0,0,3,4,2,1,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,3
2,85.402,1,0,0,.5,0,0,.5,0,20,1,0,1,4,1,3,2,5,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,3
1,5.0560002,1,.5,0,0,0,0,0,.5,25,1,0,0,2,5,4,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
2,17.011,1,0,0,.5,0,0,.5,0,20,1,0,0,4,2,1,5,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3
1,27.069,6,.5,0,0,0,0,0,.5,25,1,0,0,2,5,4,1,3,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3
2,20.222,5,0,0,.5,0,0,.5,0,20,1,0,0,4,5,3,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
2,32.501999,1,0,0,.5,0,0,.5,0,20,1,0,0,1,5,4,3,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3
3,2.4130001,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,3,4,1,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2,19.209,1,0,0,.5,0,0,.5,0,20,1,0,0,1,4,3,5,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3
2,22.743,4,0,0,.5,0,0,.5,0,20,1,0,0,5,4,3,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3
2,28.927999,1,0,0,.5,0,0,.5,0,20,1,0,0,1,2,3,5,4,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3
5,114.626,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,3,1,4,5,2,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3
0,7.4809999,1,0,0,0,0,1,0,0,12,0,1,0,2,4,3,5,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
2,22.076,3,0,0,.5,0,0,.5,0,20,1,0,0,1,5,3,4,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3
0,171.73399,1,0,0,0,0,1,0,0,12,0,1,0,5,1,3,2,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3
1,224.283,7,.5,0,0,0,0,0,.5,25,1,0,1,1,4,5,3,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
3,16.191999,3,.25,0,.25,0,0,.25,.25,22.5,3,0,0,5,2,4,3,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3
2,289.53799,1,0,0,.5,0,0,.5,0,20,1,0,0,3,4,1,5,2,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,3
1,15.328,1,.5,0,0,0,0,0,.5,25,1,0,0,5,4,1,3,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3
2,106.67,1,0,0,.5,0,0,.5,0,20,1,0,0,5,2,4,1,3,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,3
5,3.425,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,4,5,3,1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
5,24.291,3,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,3,2,1,5,4,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
3,3.8970001,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,3,1,4,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4,13.916,3,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,4,2,3,5,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1,24.016001,3,.5,0,0,0,0,0,.5,25,1,0,0,5,2,1,3,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
4,20.59,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1,3,2,4,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,8.2749996,2,.5,0,0,0,0,0,.5,25,1,0,0,5,2,4,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,26.506001,1,0,0,.5,0,0,.5,0,20,1,0,0,1,2,3,5,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4,1.084,0,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,2,4,5,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
2,28.323999,1,0,0,.5,0,0,.5,0,20,1,0,0,2,4,3,1,5,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
5,20.805,2,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,2,1,5,4,3,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,2.5580001,0,0,0,0,0,1,0,0,12,0,1,0,3,4,2,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2,22.74,1,0,0,.5,0,0,.5,0,20,1,0,0,1,2,5,3,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2,34.386002,2,0,0,.5,0,0,.5,0,20,1,0,0,3,2,4,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,32.360001,1,0,0,.5,0,0,.5,0,20,1,0,0,4,5,1,2,3,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
5,27.893,2,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1,4,3,5,2,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
5,23.735001,3,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,1,5,3,4,2,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
2,24.204,2,0,0,.5,0,0,.5,0,20,1,0,0,1,3,2,4,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
2,9.3330002,2,0,0,.5,0,0,.5,0,20,1,0,1,2,1,5,3,4,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
5,21.167999,2,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,3,4,1,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3,15.725,3,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,5,1,4,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2,8.3269997,1,0,0,.5,0,0,.5,0,20,1,0,0,3,2,4,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2,15.569,5,0,0,.5,0,0,.5,0,20,1,0,0,5,4,2,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1,29.98,1,.5,0,0,0,0,0,.5,25,1,0,0,4,2,5,1,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2,18.417999,1,0,0,.5,0,0,.5,0,20,1,0,1,2,1,4,3,5,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5,25.225,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,3,4,1,2,5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,21.523001,7,.25,0,.25,0,0,.25,.25,22.5,3,0,0,5,2,3,1,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2,4.8899999,1,0,0,.5,0,0,.5,0,20,1,0,0,4,2,1,5,3,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
2,55.248001,3,0,0,.5,0,0,.5,0,20,1,0,0,1,5,3,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5,22.193001,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1,2,5,3,4,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
5,28.611,2,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1,3,4,2,5,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
5,3.911,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,1,3,2,5,4,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3,25.497,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,5,4,2,3,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
5,19.389999,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1,5,2,3,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1,6.6989999,1,.5,0,0,0,0,0,.5,25,1,0,1,1,3,5,2,4,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
3,31.34,3,.25,0,.25,0,0,.25,.25,22.5,3,0,0,3,2,4,5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
1,19.948999,1,.5,0,0,0,0,0,.5,25,1,0,0,4,1,3,2,5,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
5,33.09,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,1,2,4,3,5,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2,55.355999,1,0,0,.5,0,0,.5,0,20,1,0,0,1,2,3,4,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2,48.029999,1,0,0,.5,0,0,.5,0,20,1,0,1,3,1,5,4,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
